"","Year","Area","Area.Abbreviation","latitude","longitude","AlcoholicBeverages","Beans","Cereals","Coffee","Fruits","InfantFood","Meat","Nuts","Seafood","Spices","Sweeteners","Tea","Vegetables"
"3085",1978,"Republic of Korea","QAT",35.91,127.77,NA,NA,1956,NA,NA,NA,NA,NA,150,NA,NA,NA,NA
"3086",1978,"Republic of Moldova","MDA",47.41,28.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3087",1978,"Romania","ROU",45.94,24.97,NA,7,11800,NA,10,NA,NA,NA,212,NA,33,NA,197
"3088",1978,"Russian Federation","RUS",61.52,105.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089",1978,"Rwanda","RWA",-1.94,29.87,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3090",1978,"Saint Kitts and Nevis","KNA",17.36,-62.78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3091",1978,"Saint Lucia","LCA",13.91,-60.98,NA,NA,0,NA,13,NA,NA,NA,0,NA,NA,NA,NA
"3092",1978,"Saint Vincent and the Grenadines","VCT",12.98,-61.29,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"3093",1978,"Samoa","WSM",-13.76,-172.1,NA,NA,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA
"3094",1978,"Sao Tome and Principe","STP",0.19,6.61,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3095",1978,"Saudi Arabia","SAU",23.89,45.08,NA,NA,404,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"3096",1978,"Senegal","SEN",14.5,-14.45,NA,NA,22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3097",1978,"Serbia","SRB",44.02,21.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3098",1978,"Sierra Leone","SLE",8.46,-11.78,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3099",1978,"Slovakia","SVK",48.67,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3100",1978,"Slovenia","SVN",46.15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101",1978,"Solomon Islands","SLB",-9.65,160.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102",1978,"South Africa","ZAF",-30.56,22.94,NA,NA,2799,NA,NA,NA,1,NA,697,NA,NA,NA,51
"3103",1978,"Spain","ESP",40.46,-3.75,NA,0,12390,NA,122,NA,1,NA,257,NA,0,NA,349
"3104",1978,"Sri Lanka","LKA",7.87,80.77,NA,NA,11,NA,NA,NA,NA,NA,1,NA,0,NA,NA
"3105",1978,"Sudan","SDN",12.86,30.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106",1978,"Suriname","SUR",3.92,-56.03,NA,NA,42,NA,8,NA,NA,NA,0,NA,NA,NA,NA
"3107",1978,"Swaziland","SWZ",-26.52,31.47,NA,NA,28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3108",1978,"Sweden","SWE",60.13,18.64,NA,0,3330,NA,NA,NA,NA,NA,458,NA,NA,NA,0
"3109",1978,"Switzerland","CHE",46.82,8.23,NA,0,1413,NA,NA,NA,NA,NA,517,NA,0,NA,1
"3110",1978,"Tajikistan","TJK",38.86,71.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111",1978,"Thailand","THA",15.87,100.99,NA,NA,1310,NA,NA,NA,NA,NA,451,NA,NA,NA,0
"3112",1978,"The former Yugoslav Republic of Macedonia","THA",41.61,21.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113",1978,"Timor-Leste","TLS",-8.87,125.73,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3114",1978,"Togo","TGO",8.62,0.82,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3115",1978,"Trinidad and Tobago","TTO",10.69,-61.22,NA,NA,75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3116",1978,"Tunisia","TUN",33.89,9.54,NA,NA,326,NA,5,NA,NA,NA,0,NA,NA,NA,24
"3117",1978,"Turkey","TUR",38.96,35.24,NA,NA,7236,NA,NA,NA,NA,NA,36,NA,NA,NA,1947
"3118",1978,"Turkmenistan","TKM",38.97,59.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3119",1978,"Uganda","UGA",1.37,32.29,NA,NA,151,NA,2211,NA,NA,NA,0,NA,NA,NA,NA
"3120",1978,"Ukraine","UKR",48.38,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121",1978,"United Arab Emirates","ARE",23.42,53.85,NA,NA,9,NA,2,NA,NA,NA,0,NA,NA,NA,0
"3122",1978,"United Kingdom","GBR",55.38,-3.44,NA,42,12061,NA,NA,NA,NA,NA,1053,NA,5,NA,128
"3123",1978,"United Republic of Tanzania","TZA",-6.37,34.89,NA,NA,104,NA,12,NA,NA,NA,11,NA,NA,NA,NA
"3124",1978,"United States of America","USA",37.09,-95.71,NA,0,139153,NA,NA,NA,26,NA,1224,NA,NA,NA,105
"3125",1978,"Uruguay","URY",-32.52,-55.77,NA,NA,203,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
"3126",1978,"Uzbekistan","UZB",41.38,64.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127",1978,"Vanuatu","VUT",-15.38,166.96,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128",1978,"Venezuela (Bolivarian Republic of)","VEN",6.42,-66.59,NA,NA,1080,NA,22,NA,NA,NA,29,NA,NA,NA,NA
"3129",1978,"Viet Nam","VNM",14.06,108.28,NA,NA,125,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3130",1978,"Yemen","YEM",15.55,48.52,NA,NA,85,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"3131",1978,"Zambia","ZMB",-13.13,27.85,NA,NA,34,NA,NA,NA,NA,NA,46,NA,NA,NA,0
"3132",1978,"Zimbabwe","ZWE",-19.02,29.15,NA,NA,161,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
"3133",1979,"Afghanistan","AFG",33.94,67.71,NA,NA,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134",1979,"Albania","ALB",41.15,20.17,NA,0,176,NA,NA,NA,NA,NA,0,NA,NA,NA,6
"3135",1979,"Algeria","DZA",28.03,1.66,NA,NA,472,NA,NA,NA,NA,NA,50,NA,NA,NA,6
"3136",1979,"Angola","AGO",-11.2,17.87,NA,NA,13,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
"3137",1979,"Antigua and Barbuda","ATG",17.06,-61.8,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3138",1979,"Argentina","ARG",-38.42,-63.62,NA,NA,5984,NA,NA,NA,NA,NA,15,NA,NA,NA,0
"3139",1979,"Armenia","ARM",40.07,45.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140",1979,"Australia","AUS",-25.27,133.78,NA,NA,2757,NA,NA,NA,NA,NA,25,NA,6,NA,NA
"3141",1979,"Austria","AUT",47.52,14.55,NA,NA,2912,NA,NA,NA,0,NA,192,NA,10,NA,0
"3142",1979,"Azerbaijan","AZE",40.14,47.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143",1979,"Bahamas","AZE",25.03,-77.4,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3144",1979,"Bangladesh","BGD",23.68,90.36,NA,NA,258,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3145",1979,"Barbados","BRB",13.19,-59.54,NA,NA,26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3146",1979,"Belarus","BLR",53.71,27.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147",1979,"Belgium","BEL",50.5,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148",1979,"Belize","BLZ",17.19,-88.5,NA,NA,14,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"3149",1979,"Benin","BEN",9.31,2.32,NA,NA,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3150",1979,"Bermuda","BMU",32.32,-64.76,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3151",1979,"Bolivia (Plurinational State of)","BOL",-16.29,-63.59,NA,NA,231,NA,19,NA,NA,NA,5,NA,NA,NA,NA
"3152",1979,"Bosnia and Herzegovina","BIH",43.92,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153",1979,"Botswana","BWA",-22.33,24.68,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3154",1979,"Brazil","BRA",-14.24,-51.93,NA,NA,13620,NA,NA,NA,NA,NA,53,NA,NA,NA,0
"3155",1979,"Brunei Darussalam","BRN",4.54,114.73,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"3156",1979,"Bulgaria","BGR",42.73,25.49,NA,3,4712,NA,NA,NA,NA,NA,144,NA,0,NA,46
"3157",1979,"Burkina Faso","BFA",12.24,-1.56,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3158",1979,"Cabo Verde","CPV",16,-24.01,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3159",1979,"Cambodia","KHM",12.57,104.99,NA,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3160",1979,"Cameroon","CMR",7.37,12.35,NA,NA,16,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3161",1979,"Canada","CAN",56.13,-106.35,NA,NA,18039,NA,NA,NA,3,NA,17,NA,NA,NA,NA
"3162",1979,"Central African Republic","CAF",6.61,20.94,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3163",1979,"Chad","TCD",15.45,18.73,NA,NA,11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3164",1979,"Chile","CHL",-35.68,-71.54,NA,NA,790,NA,NA,NA,4,NA,270,NA,NA,NA,NA
"3165",1979,"China, Hong Kong SAR","CHN",22.4,114.11,NA,NA,208,NA,NA,NA,NA,NA,45,NA,NA,NA,0
"3166",1979,"China, Macao SAR","CHN",22.2,113.54,NA,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"3167",1979,"China, mainland","CHN",35.86,104.2,NA,0,61712,NA,NA,NA,1,NA,116,NA,NA,NA,785
"3168",1979,"China, Taiwan Province of","CHN",23.7,120.96,NA,NA,3200,NA,NA,NA,NA,NA,740,NA,NA,NA,NA
"3169",1979,"Colombia","COL",4.57,-74.3,NA,NA,732,NA,328,NA,NA,NA,160,NA,59,NA,26
"3170",1979,"Congo","COD",-0.23,15.83,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3171",1979,"Costa Rica","CRI",9.75,-83.75,NA,NA,95,NA,73,NA,NA,NA,12,NA,NA,NA,0
"3172",1979,"Côte d'Ivoire","CIV",7.54,-5.55,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3173",1979,"Croatia","HRV",45.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3174",1979,"Cuba","CUB",21.52,-77.78,NA,NA,966,NA,12,NA,NA,NA,308,NA,0,NA,1
"3175",1979,"Cyprus","CYP",35.13,33.43,NA,NA,255,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"3176",1979,"Czechia","CZE",49.82,15.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3177",1979,"Democratic People's Republic of Korea","KOR",40.34,127.51,NA,NA,1634,NA,NA,NA,NA,NA,0,NA,NA,NA,33
"3178",1979,"Denmark","DNK",56.26,9.5,NA,NA,5621,NA,NA,NA,NA,NA,389,NA,1,NA,0
"3179",1979,"Djibouti","DJI",11.83,42.59,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"3180",1979,"Dominica","DMA",15.41,-61.37,NA,NA,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA
"3181",1979,"Dominican Republic","DOM",18.74,-70.16,NA,NA,112,NA,25,NA,NA,NA,5,NA,NA,NA,NA
"3182",1979,"Ecuador","ECU",-1.83,-78.18,NA,NA,64,NA,101,NA,NA,NA,16,NA,NA,NA,6
"3183",1979,"Egypt","EGY",26.82,30.8,NA,NA,2337,NA,NA,NA,NA,NA,15,NA,NA,NA,0
"3184",1979,"El Salvador","SLV",13.79,-88.9,NA,NA,170,NA,4,NA,NA,NA,0,NA,NA,NA,0
"3185",1979,"Estonia","EST",58.6,25.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3186",1979,"Ethiopia","ETH",9.15,40.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3187",1979,"Fiji","FJI",-16.58,179.41,NA,NA,9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"3188",1979,"Finland","FIN",61.92,25.75,NA,NA,2131,NA,NA,NA,NA,NA,432,NA,2,NA,0
"3189",1979,"France","FRA",46.23,2.21,NA,NA,18314,NA,NA,NA,NA,NA,213,NA,33,NA,123
"3190",1979,"French Polynesia","PYF",-17.68,-149.41,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3191",1979,"Gabon","GAB",-0.8,11.61,NA,NA,5,NA,16,NA,NA,NA,0,NA,NA,NA,NA
"3192",1979,"Gambia","GMB",13.44,-15.31,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3193",1979,"Georgia","GEO",42.32,43.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3194",1979,"Germany","DEU",51.17,10.45,NA,2,25095,NA,NA,NA,NA,NA,1074,NA,7,NA,107
"3195",1979,"Ghana","GHA",7.95,-1.02,NA,NA,184,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3196",1979,"Greece","GRC",39.07,21.82,NA,1,2454,NA,18,NA,0,NA,4,NA,NA,NA,130
"3197",1979,"Grenada","GRD",12.26,-61.6,NA,NA,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA
"3198",1979,"Guatemala","GTM",15.78,-90.23,NA,NA,281,NA,33,NA,NA,NA,0,NA,0,NA,NA
"3199",1979,"Guinea","GIN",9.95,-9.7,NA,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3200",1979,"Guinea-Bissau","GNB",11.8,-15.18,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3201",1979,"Guyana","GUY",4.86,-58.93,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"3202",1979,"Haiti","HTI",18.97,-72.29,NA,NA,22,NA,97,NA,1,NA,10,NA,NA,NA,NA
"3203",1979,"Honduras","HND",15.2,-86.24,NA,NA,86,NA,80,NA,0,NA,0,NA,NA,NA,NA
"3204",1979,"Hungary","HUN",47.16,19.5,NA,0,9273,NA,7,NA,NA,NA,199,NA,20,NA,110
"3205",1979,"Iceland","ISL",64.96,-19.02,NA,NA,34,NA,NA,NA,NA,NA,3,NA,NA,0,NA
"3206",1979,"India","IND",20.59,78.96,NA,102,1133,NA,NA,NA,NA,NA,115,NA,389,NA,NA
"3207",1979,"Indonesia","IDN",-0.79,113.92,NA,NA,542,NA,NA,NA,NA,NA,72,NA,NA,NA,NA
"3208",1979,"Iran (Islamic Republic of)","IRN",32.43,53.69,NA,NA,2413,NA,NA,NA,NA,NA,259,NA,NA,NA,NA
"3209",1979,"Iraq","IRQ",33.22,43.68,NA,NA,960,NA,100,NA,NA,NA,0,NA,NA,NA,NA
"3210",1979,"Ireland","IRL",53.41,-8.24,NA,0,1413,NA,NA,NA,NA,NA,80,NA,0,NA,23
"3211",1979,"Israel","ISR",31.05,34.85,NA,NA,1047,NA,0,NA,NA,NA,72,NA,54,NA,0
"3212",1979,"Italy","ITA",41.87,12.57,NA,NA,11993,NA,NA,NA,3,NA,505,NA,32,NA,625
"3213",1979,"Jamaica","JAM",18.11,-77.3,NA,NA,139,NA,2,NA,NA,NA,0,NA,NA,NA,NA
"3214",1979,"Japan","JPN",36.2,138.25,NA,5,17057,NA,NA,NA,NA,NA,3292,NA,NA,NA,0
"3215",1979,"Jordan","JOR",30.59,36.24,NA,NA,175,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3216",1979,"Kazakhstan","KAZ",48.02,66.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3217",1979,"Kenya","KEN",-0.02,37.91,NA,NA,90,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"3218",1979,"Kiribati","KIR",-3.37,-168.73,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3219",1979,"Kuwait","KWT",29.31,47.48,NA,NA,90,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"3220",1979,"Kyrgyzstan","KGZ",41.2,74.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3221",1979,"Lao People's Democratic Republic","LAO",19.86,102.5,NA,NA,47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3222",1979,"Latvia","LVA",56.88,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3223",1979,"Lebanon","LBN",33.85,35.86,NA,NA,185,NA,0,NA,NA,NA,0,NA,NA,NA,0
"3224",1979,"Lesotho","LSO",-29.61,28.23,NA,NA,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3225",1979,"Liberia","LBR",6.43,-9.43,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3226",1979,"Lithuania","LTU",55.17,23.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3227",1979,"Luxembourg","LUX",49.82,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3228",1979,"Madagascar","MDG",-18.77,46.87,NA,NA,212,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3229",1979,"Malawi","MWI",-13.25,34.3,NA,0,112,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3230",1979,"Malaysia","MYS",4.21,101.98,NA,NA,664,NA,NA,NA,NA,NA,217,NA,NA,NA,NA
"3231",1979,"Maldives","MDV",3.2,73.22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3232",1979,"Mali","MLI",17.57,-4,NA,NA,116,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3233",1979,"Malta","MLT",35.94,14.38,NA,NA,80,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3234",1979,"Mauritania","MRT",21.01,-10.94,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3235",1979,"Mauritius","MUS",-20.35,57.55,NA,NA,10,NA,0,NA,NA,NA,1,NA,NA,NA,NA
"3236",1979,"Mexico","MEX",23.63,-102.55,NA,NA,7036,NA,NA,NA,NA,NA,549,NA,NA,NA,0
"3237",1979,"Mongolia","MNG",46.86,103.85,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3238",1979,"Montenegro","MNE",42.71,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239",1979,"Morocco","MAR",31.79,-7.09,NA,NA,536,NA,19,NA,NA,NA,25,NA,NA,NA,10
"3240",1979,"Mozambique","MOZ",-18.67,35.53,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3241",1979,"Myanmar","MMR",21.91,95.96,NA,0,1943,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3242",1979,"Namibia","NAM",-22.96,18.49,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3243",1979,"Nepal","NPL",28.39,84.12,NA,NA,236,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3244",1979,"Netherlands","NLD",52.13,5.29,NA,74,2942,NA,NA,NA,NA,NA,208,NA,0,NA,2
"3245",1979,"New Caledonia","NCL",-20.9,165.62,NA,NA,5,NA,1,NA,NA,NA,0,NA,NA,NA,NA
"3246",1979,"New Zealand","NZL",-40.9,174.89,NA,NA,297,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"3247",1979,"Nicaragua","NIC",12.87,-85.21,NA,NA,48,NA,4,NA,NA,NA,0,NA,NA,NA,NA
"3248",1979,"Niger","NER",17.61,8.08,NA,NA,176,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3249",1979,"Nigeria","NGA",9.08,8.68,NA,NA,968,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"3250",1979,"Norway","NOR",60.47,8.47,NA,NA,1214,NA,NA,NA,NA,NA,103,NA,0,NA,0
"3251",1979,"Oman","OMN",21.51,55.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3252",1979,"Pakistan","PAK",30.38,69.35,NA,NA,553,NA,NA,NA,NA,NA,92,NA,NA,NA,0
"3253",1979,"Panama","PAN",8.54,-80.78,NA,NA,56,NA,126,NA,NA,NA,17,NA,NA,NA,NA
"3254",1979,"Paraguay","PRY",-23.44,-58.44,NA,NA,206,NA,22,NA,NA,NA,0,NA,NA,NA,NA
"3255",1979,"Peru","PER",-9.19,-75.02,NA,NA,760,NA,NA,NA,NA,NA,945,NA,NA,NA,0
"3256",1979,"Philippines","PHL",12.88,121.77,NA,NA,2053,NA,393,NA,NA,NA,117,NA,NA,NA,0
"3257",1979,"Poland","POL",51.92,19.15,NA,NA,15317,NA,NA,NA,NA,NA,762,NA,0,NA,23
"3258",1979,"Portugal","PRT",39.4,-8.22,NA,6,2499,NA,0,NA,NA,NA,59,NA,NA,NA,8
"3259",1979,"Republic of Korea","QAT",35.91,127.77,NA,NA,3128,NA,NA,NA,NA,NA,200,NA,NA,NA,NA
"3260",1979,"Republic of Moldova","MDA",47.41,28.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3261",1979,"Romania","ROU",45.94,24.97,NA,6,12083,NA,39,NA,NA,NA,351,NA,33,NA,271
"3262",1979,"Russian Federation","RUS",61.52,105.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263",1979,"Rwanda","RWA",-1.94,29.87,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3264",1979,"Saint Kitts and Nevis","KNA",17.36,-62.78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3265",1979,"Saint Lucia","LCA",13.91,-60.98,NA,NA,0,NA,12,NA,NA,NA,0,NA,NA,NA,NA
"3266",1979,"Saint Vincent and the Grenadines","VCT",12.98,-61.29,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"3267",1979,"Samoa","WSM",-13.76,-172.1,NA,NA,1,NA,3,NA,NA,NA,0,NA,NA,NA,NA
"3268",1979,"Sao Tome and Principe","STP",0.19,6.61,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3269",1979,"Saudi Arabia","SAU",23.89,45.08,NA,NA,1060,NA,NA,NA,NA,NA,0,NA,NA,NA,1
"3270",1979,"Senegal","SEN",14.5,-14.45,NA,NA,28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3271",1979,"Serbia","SRB",44.02,21.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3272",1979,"Sierra Leone","SLE",8.46,-11.78,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3273",1979,"Slovakia","SVK",48.67,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3274",1979,"Slovenia","SVN",46.15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3275",1979,"Solomon Islands","SLB",-9.65,160.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276",1979,"South Africa","ZAF",-30.56,22.94,NA,NA,3042,NA,NA,NA,1,NA,542,NA,NA,NA,51
"3277",1979,"Spain","ESP",40.46,-3.75,NA,0,13455,NA,162,NA,1,NA,292,NA,1,NA,330
"3278",1979,"Sri Lanka","LKA",7.87,80.77,NA,NA,4,NA,NA,NA,NA,NA,2,NA,0,NA,NA
"3279",1979,"Sudan","SDN",12.86,30.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3280",1979,"Suriname","SUR",3.92,-56.03,NA,NA,36,NA,1,NA,NA,NA,0,NA,NA,NA,NA
"3281",1979,"Swaziland","SWZ",-26.52,31.47,NA,NA,23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3282",1979,"Sweden","SWE",60.13,18.64,NA,0,3316,NA,NA,NA,NA,NA,529,NA,NA,NA,0
"3283",1979,"Switzerland","CHE",46.82,8.23,NA,0,1379,NA,NA,NA,NA,NA,495,NA,0,NA,1
"3284",1979,"Tajikistan","TJK",38.86,71.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3285",1979,"Thailand","THA",15.87,100.99,NA,NA,1289,NA,NA,NA,NA,NA,247,NA,NA,NA,0
"3286",1979,"The former Yugoslav Republic of Macedonia","THA",41.61,21.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3287",1979,"Timor-Leste","TLS",-8.87,125.73,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3288",1979,"Togo","TGO",8.62,0.82,NA,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3289",1979,"Trinidad and Tobago","TTO",10.69,-61.22,NA,NA,94,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3290",1979,"Tunisia","TUN",33.89,9.54,NA,NA,366,NA,5,NA,NA,NA,0,NA,NA,NA,32
"3291",1979,"Turkey","TUR",38.96,35.24,NA,NA,7575,NA,NA,NA,NA,NA,88,NA,NA,NA,2312
"3292",1979,"Turkmenistan","TKM",38.97,59.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3293",1979,"Uganda","UGA",1.37,32.29,NA,NA,139,NA,1523,NA,NA,NA,0,NA,NA,NA,NA
"3294",1979,"Ukraine","UKR",48.38,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295",1979,"United Arab Emirates","ARE",23.42,53.85,NA,NA,21,NA,7,NA,NA,NA,0,NA,NA,NA,0
"3296",1979,"United Kingdom","GBR",55.38,-3.44,NA,38,11707,NA,NA,NA,NA,NA,1308,NA,5,NA,116
"3297",1979,"United Republic of Tanzania","TZA",-6.37,34.89,NA,NA,126,NA,12,NA,NA,NA,5,NA,NA,NA,NA
"3298",1979,"United States of America","USA",37.09,-95.71,NA,0,142668,NA,NA,NA,22,NA,1533,NA,NA,NA,101
"3299",1979,"Uruguay","URY",-32.52,-55.77,NA,NA,220,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
"3300",1979,"Uzbekistan","UZB",41.38,64.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3301",1979,"Vanuatu","VUT",-15.38,166.96,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
